CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,cluster
16717,9,9,3263.06,5,5,5,555,1
16718,369,1,606.0500000000001,1,2,3,123,0
16719,15,8,1753.72,4,5,4,454,1
16720,26,1,152.95,4,2,1,421,1
16721,262,1,292.47,1,2,2,122,0
16722,17,16,4711.21,4,5,5,455,1
16723,91,2,576.4,2,3,3,233,1
16725,302,8,752.32,1,5,3,153,0
16726,26,5,1358.74,4,4,4,444,1
16727,364,1,256.32,1,2,2,122,0
16728,46,4,1048.28,3,4,4,344,1
16729,36,26,7041.69,3,5,5,355,3
16730,52,4,702.79,3,4,3,343,1
16732,32,1,603.75,3,2,3,323,1
16734,52,3,646.76,3,3,3,333,1
16735,79,7,2216.06,2,5,5,255,1
16737,53,1,417.59999999999997,3,2,2,322,1
16738,298,1,3.75,1,2,1,121,0
16739,172,2,312.55,2,3,2,232,0
16743,29,8,2166.88,4,5,5,455,1
16744,11,7,1291.91,5,5,4,554,1
16745,87,18,7157.1,2,5,5,255,3
16746,5,19,6676.76,5,5,5,555,3
16747,25,4,826.96,4,4,3,443,1
16748,18,5,1515.9,4,4,4,444,1
16750,45,5,623.93,3,4,3,343,1
16751,31,1,1764.72,4,2,4,424,1
16752,373,1,207.5,1,2,1,121,0
16753,58,1,223.92000000000002,3,2,1,321,1
16754,372,1,2002.4,1,2,4,124,0
16755,114,5,1463.23,2,4,4,244,1
16756,215,1,239.4,1,2,1,121,0
16757,319,1,106.83000000000001,1,2,1,121,0
16758,65,1,369.34000000000003,3,2,2,322,1
16759,8,4,772.84,5,4,3,543,1
16761,97,1,316.62,2,2,2,222,1
16762,20,3,1207.24,4,3,4,434,1
16763,185,2,594.9,1,3,3,133,0
16764,4,18,2749.9500000000003,5,5,5,555,1
16765,294,1,34.0,1,2,1,121,0
16766,273,2,1145.6,1,3,4,134,0
16767,31,11,5575.56,4,5,5,455,1
16768,48,5,458.04,3,4,2,342,1
16769,260,1,361.54,1,2,2,122,0
16770,58,6,731.9,3,4,3,343,1
16771,33,5,2242.61,3,4,5,345,1
16773,57,1,171.59,3,2,1,321,1
16774,68,5,654.92,3,4,3,343,1
16775,10,11,1691.51,5,5,4,554,1
16776,60,1,371.54,3,2,2,322,1
16777,80,2,222.62,2,3,1,231,1
16778,74,2,245.94,2,3,2,232,1
16779,2,28,10436.05,5,5,5,555,3
16780,100,2,422.24,2,3,2,232,1
16781,365,2,294.65,1,3,2,132,0
16782,10,19,2230.3,5,5,5,555,3
16784,20,1,107.6,4,2,1,421,1
16788,123,2,594.39,2,3,3,233,1
16789,8,1,80.8,5,2,1,521,1
16790,4,8,1520.1200000000001,5,5,4,554,1
16791,29,8,1690.28,4,5,4,454,1
16792,282,2,110.38000000000001,1,3,1,131,0
16793,57,1,243.84,3,2,2,322,1
16794,1,12,1175.3,5,5,4,554,1
16795,365,1,414.88,1,2,2,122,0
16796,89,1,305.62,2,2,2,222,1
16800,11,1,1162.65,5,2,4,524,1
16801,163,5,842.33,2,4,3,243,0
16803,65,1,332.3,3,2,2,322,1
16804,23,3,536.99,4,3,3,433,1
16805,174,2,460.59,2,3,2,232,0
16806,103,4,762.16,2,4,3,243,1
16807,143,3,1121.59,2,3,4,234,1
16808,99,2,288.42,2,3,2,232,1
16809,23,6,912.74,4,4,3,443,1
16810,192,2,275.64,1,3,2,132,0
16811,5,2,547.07,5,3,3,533,1
16812,361,1,479.35,1,2,3,123,0
16813,8,10,1652.18,5,5,4,554,1
16814,14,22,6408.2,4,5,5,455,3
16816,103,4,417.06,2,4,2,242,1
16817,3,13,1446.95,5,5,4,554,1
16818,11,13,3317.97,5,5,5,555,1
16820,96,1,497.61,2,2,3,223,1
16823,227,1,358.38,1,2,2,122,0
16824,16,2,460.64,4,3,2,432,1
16825,39,2,775.1800000000001,3,3,3,333,1
16826,51,1,341.7,3,2,2,322,1
16828,93,2,128.5,2,3,1,231,1
16829,157,1,197.22,2,2,1,221,0
16830,39,1,325.91,3,2,2,322,1
16832,184,3,199.15,1,3,1,131,0
16833,1,4,1106.53,5,4,4,544,1
16834,228,1,413.46,1,2,2,122,0
16835,128,2,180.85,2,3,1,231,1
16836,40,2,251.87,3,3,2,332,1
16837,31,12,3167.73,4,5,5,455,1
16838,197,3,582.9,1,3,3,133,0
16839,9,39,15357.78,5,5,5,555,3
16841,37,7,1774.62,3,5,4,354,1
16842,64,4,1260.44,3,4,4,344,1
16843,43,17,10183.82,3,5,5,355,3
16846,50,1,214.32,3,2,1,321,1
16847,43,1,193.44,3,2,1,321,1
16848,53,1,281.42,3,2,2,322,1
16849,187,1,124.57,1,2,1,121,0
16850,334,1,332.41,1,2,2,122,0
16851,4,3,342.45,5,3,2,532,1
16852,10,2,144.91000000000003,5,3,1,531,1
16855,24,2,328.4,4,3,2,432,1
16856,15,1,35.400000000000006,4,2,1,421,1
16858,366,2,345.89000000000004,1,3,2,132,0
16859,106,5,473.14,2,4,2,242,1
16861,60,3,151.65,3,3,1,331,1
16863,29,4,481.35,4,4,3,443,1
16866,141,3,207.73999999999998,2,3,1,231,1
16869,23,5,797.3199999999999,4,4,3,443,1
16871,22,7,2761.4900000000002,4,5,5,455,1
16872,77,3,680.02,2,3,3,233,1
16873,5,10,7066.31,5,5,5,555,1
16875,64,9,2023.47,3,5,5,355,1
16877,12,6,846.62,4,4,3,443,1
16880,31,7,1491.43,4,5,4,454,1
16881,67,1,432.0,3,2,2,322,1
16882,67,3,705.12,3,3,3,333,1
16883,187,2,272.48,1,3,2,132,0
16884,38,2,429.84000000000003,3,3,2,332,1
16885,15,3,450.41,4,3,2,432,1
16887,35,1,192.32999999999998,3,2,1,321,1
16889,195,3,1578.67,1,3,4,134,0
16891,2,5,742.43,5,4,3,543,1
16892,1,7,489.49,5,5,3,553,1
16893,367,1,145.93,1,2,1,121,0
16895,65,1,202.27,3,2,1,321,1
16897,299,3,213.03,1,3,1,131,0
16898,26,4,436.68,4,4,2,442,1
16899,8,6,1271.06,5,4,4,544,1
16900,12,5,187.6900000000001,4,4,1,441,1
16902,116,1,1706.88,2,2,4,224,1
16903,29,1,363.2,4,2,2,422,1
16904,4,16,3653.75,5,5,5,555,1
16905,5,8,3020.65,5,5,5,555,1
16906,82,4,559.59,2,4,3,243,1
16907,29,5,928.76,4,4,4,444,1
16909,64,2,364.14,3,3,2,332,1
16910,4,8,1508.96,5,5,4,554,1
16912,23,14,2508.87,4,5,5,455,1
16913,290,1,113.44,1,2,1,121,0
16914,36,1,183.76,3,2,1,321,1
16915,9,6,621.6800000000001,5,4,3,543,1
16916,24,2,562.41,4,3,3,433,1
16917,277,1,391.52,1,2,2,122,0
16918,50,7,1043.34,3,5,4,354,1
16919,156,11,2592.25,2,5,5,255,0
16921,61,1,154.18,3,2,1,321,1
16923,12,26,6488.3,4,5,5,455,3
16924,21,4,722.64,4,4,3,443,1
16926,371,1,230.25,1,2,1,121,0
16927,116,3,543.05,2,3,3,233,1
16928,80,19,2748.6,2,5,5,255,1
16929,4,7,1295.39,5,5,4,554,1
16930,26,3,378.89,4,3,2,432,1
16931,5,21,4554.87,5,5,5,555,3
16932,53,1,150.23000000000002,3,2,1,321,1
16933,1,5,530.08,5,4,3,543,1
16934,55,2,931.03,3,3,4,334,1
16936,26,1,261.9,4,2,2,422,1
16938,9,5,1878.43,5,4,4,544,1
16940,52,3,3049.88,3,3,5,335,1
16942,13,10,1878.51,4,5,4,454,1
16943,212,3,816.73,1,3,3,133,0
16945,22,19,4345.5,4,5,5,455,3
16947,236,1,406.48,1,2,2,122,0
16948,139,3,435.02,2,3,2,232,1
16949,4,7,1161.27,5,5,4,554,1
16950,57,3,1178.56,3,3,4,334,1
16951,123,4,1262.75,2,4,4,244,1
16952,109,2,167.61,2,3,1,231,1
16953,30,1,20.8,4,2,1,421,1
16954,1,9,2085.08,5,5,5,555,1
16955,185,5,493.67,1,4,3,143,0
16956,9,2,292.34,5,3,2,532,1
16957,239,2,416.64,1,3,2,132,0
16959,87,1,117.35000000000001,2,2,1,221,1
16960,39,3,507.05,3,3,3,333,1
16961,116,1,234.17,2,2,1,221,1
16963,187,1,110.55000000000001,1,2,1,121,0
16965,227,1,201.19,1,2,1,121,0
16966,8,10,2148.47,5,5,5,555,1
16967,189,1,319.02,1,2,2,122,0
16968,4,2,439.43,5,3,2,532,1
16969,39,3,650.41,3,3,3,333,1
16971,3,2,232.20999999999998,5,3,1,531,1
16976,267,1,251.51999999999998,1,2,2,122,0
16978,78,1,344.33,2,2,2,222,1
16979,4,8,1809.05,5,5,4,554,1
16980,255,2,1028.46,1,3,4,134,0
16982,61,1,384.06,3,2,2,322,1
16983,13,8,1894.82,4,5,4,454,1
16984,78,5,4370.59,2,4,5,245,1
16985,17,11,5461.62,4,5,5,455,1
16986,30,2,1873.2,4,3,4,434,1
16987,3,7,1616.8,5,5,4,554,1
16988,5,1,126.12,5,2,1,521,1
16989,7,6,1133.25,5,4,4,544,1
16990,219,1,179.0,1,2,1,121,0
16992,11,6,1601.8600000000001,5,4,4,544,1
16996,30,9,1427.46,4,5,4,454,1
16997,288,3,702.0,1,3,3,133,0
16998,150,6,287.02000000000004,2,4,2,242,0
16999,23,2,484.82,4,3,3,433,1
17001,1,11,3989.57,5,5,5,555,1
17002,73,4,1487.78,2,4,4,244,1
17004,46,2,1312.1399999999999,3,3,4,334,1
17006,5,4,781.78,5,4,3,543,1
17007,51,7,877.4300000000001,3,5,3,353,1
17010,17,2,185.46,4,3,1,431,1
17011,30,1,270.9,4,2,2,422,1
17014,8,4,562.6800000000001,5,4,3,543,1
17015,29,3,1838.6100000000001,4,3,4,434,1
17017,3,27,8574.11,5,5,5,555,3
17018,41,2,920.1,3,3,4,334,1
17019,11,4,1258.08,5,4,4,544,1
17022,31,1,71.0,4,2,1,421,1
17024,45,3,95.85,3,3,1,331,1
17025,61,3,357.77,3,3,2,332,1
17026,185,2,154.82999999999998,1,3,1,131,0
17027,79,7,835.86,2,5,3,253,1
17029,111,2,716.0,2,3,3,233,1
17030,64,1,146.87,3,2,1,321,1
17031,12,2,380.35,4,3,2,432,1
17033,86,3,1030.14,2,3,4,234,1
17034,16,4,734.5699999999999,4,4,3,443,1
17035,246,3,388.33,1,3,2,132,0
17037,78,2,1253.22,2,3,4,234,1
17038,30,1,112.4,4,2,1,421,1
17040,138,1,449.73,2,2,2,222,1
17041,27,4,1055.69,4,4,4,444,1
17042,3,5,1036.58,5,4,4,544,1
17043,32,4,1735.18,3,4,4,344,1
17044,9,3,897.4300000000001,5,3,3,533,1
17045,113,3,339.44,2,3,2,232,1
17046,157,1,642.02,2,2,3,223,0
17047,85,3,1100.9,2,3,4,234,1
17048,115,6,864.32,2,4,3,243,1
17049,3,11,5589.83,5,5,5,555,1
17050,96,6,3185.64,2,4,5,245,1
17051,194,1,240.89000000000001,1,2,1,121,0
17052,28,1,399.09,4,2,2,422,1
17053,129,2,496.38,2,3,3,233,1
17054,28,6,1353.83,4,4,4,444,1
17058,82,3,1179.89,2,3,4,234,1
17059,30,5,3080.39,4,4,5,445,1
17060,266,1,234.24,1,2,1,121,0
17061,74,12,5116.13,2,5,5,255,1
17062,314,5,529.4300000000001,1,4,3,143,0
17063,9,11,1421.59,5,5,4,554,1
17064,59,3,855.45,3,3,3,333,1
17068,12,22,4531.34,4,5,5,455,3
17069,28,13,2655.2200000000003,4,5,5,455,1
17070,114,1,304.24,2,2,2,222,1
17071,9,14,2385.48,5,5,5,555,1
17073,18,4,1446.09,4,4,4,444,1
17075,18,5,813.77,4,4,3,443,1
17076,36,3,841.0799999999999,3,3,3,333,1
17078,36,2,378.2,3,3,2,332,1
17079,78,1,118.80000000000001,2,2,1,221,1
17080,22,3,285.5,4,3,2,432,1
17081,25,2,288.91,4,3,2,432,1
17082,33,2,2003.85,3,3,4,334,1
17083,109,3,1405.78,2,3,4,234,1
17084,35,2,2747.9900000000002,3,3,5,335,1
17085,123,6,1550.8,2,4,4,244,1
17086,7,6,2050.08,5,4,5,545,1
17088,28,4,1991.01,4,4,4,444,1
17090,4,8,1972.55,5,5,4,554,1
17091,3,10,3802.81,5,5,5,555,1
17092,50,4,1774.03,3,4,4,344,1
17094,318,2,270.20000000000005,1,3,2,132,0
17095,22,6,1088.2,4,4,4,444,1
17096,9,7,992.6800000000001,5,5,4,554,1
17097,2,9,937.92,5,5,4,554,1
17100,18,2,971.74,4,3,4,434,1
17101,10,4,1621.73,5,4,4,544,1
17102,262,1,25.5,1,2,1,121,0
17105,159,2,665.78,2,3,3,233,0
17107,33,7,10362.48,3,5,5,355,1
17109,29,8,865.9300000000001,4,5,3,453,1
17110,165,1,163.29999999999998,2,2,1,221,0
17111,47,1,231.61,3,2,1,321,1
17114,6,10,739.72,5,5,3,553,1
17115,8,5,806.9000000000001,5,4,3,543,1
17117,288,1,116.19999999999999,1,2,1,121,0
17118,318,1,157.02,1,2,1,121,0
17119,3,3,593.61,5,3,3,533,1
17120,233,1,307.46,1,2,2,122,0
17122,119,1,138.32,2,2,1,221,1
17123,162,1,345.29999999999995,2,2,2,222,0
17124,185,1,294.24,1,2,2,122,0
17125,50,1,230.5,3,2,1,321,1
17126,152,7,976.55,2,5,4,254,0
17128,335,1,157.09,1,2,1,121,0
17131,5,5,2463.17,5,4,5,545,1
17133,16,7,4892.240000000001,4,5,5,455,1
17134,107,2,413.2,2,3,2,232,1
17135,16,7,1139.73,4,5,4,454,1
17138,276,1,380.5,1,2,2,122,0
17139,16,15,10567.87,4,5,5,455,3
17140,247,1,454.12,1,2,2,122,0
17142,239,1,579.0,1,2,3,123,0
17144,1,2,984.57,5,3,4,534,1
17146,106,3,749.78,2,3,3,233,1
17147,23,6,1679.64,4,4,4,444,1
17148,52,1,124.88,3,2,1,321,1
17152,195,4,1503.5,1,4,4,144,0
17153,24,1,213.78,4,2,1,421,1
17154,75,1,329.34,2,2,2,222,1
17155,18,2,251.70000000000002,4,3,2,432,1
17157,8,3,306.55,5,3,2,532,1
17158,32,3,1266.97,3,3,4,334,1
17159,22,4,1534.73,4,4,4,444,1
17160,31,6,3518.03,4,4,5,445,1
17162,29,11,1707.21,4,5,4,454,1
17163,22,2,293.1,4,3,2,432,1
17164,33,8,2466.4,3,5,5,355,1
17165,284,1,158.68,1,2,1,121,0
17166,39,3,189.49,3,3,1,331,1
17169,50,4,816.88,3,4,3,343,1
17171,289,1,224.91,1,2,1,121,0
17172,75,2,313.26,2,3,2,232,1
17173,5,9,3755.65,5,5,5,555,1
17174,218,1,59.9,1,2,1,121,0
17175,44,5,1430.94,3,4,4,344,1
17176,202,1,306.13,1,2,2,122,0
17179,178,3,711.79,1,3,3,133,0
17180,56,6,768.32,3,4,3,343,1
17181,57,2,239.92000000000002,3,3,1,331,1
17183,8,8,3286.9100000000003,5,5,5,555,1
17186,47,2,144.0,3,3,1,331,1
17187,227,1,203.95,1,2,1,121,0
17188,11,9,2275.58,5,5,5,555,1
17189,106,2,383.75,2,3,2,232,1
17190,59,3,249.74,3,3,2,332,1
17191,28,7,2093.68,4,5,5,455,1
17193,36,9,1674.46,3,5,4,354,1
17194,274,2,262.62,1,3,2,132,0
17197,30,1,1013.01,4,2,4,424,1
17198,24,3,692.22,4,3,3,433,1
17201,54,1,289.78,3,2,2,322,1
17203,36,6,3560.08,3,4,5,345,1
17204,169,9,1352.91,2,5,4,254,0
17205,54,1,384.08,3,2,2,322,1
17206,53,1,204.24,3,2,1,321,1
17211,27,9,2299.67,4,5,5,455,1
17212,253,1,226.85,1,2,1,121,0
17213,40,11,2741.08,3,5,5,355,1
17214,60,7,974.12,3,5,4,354,1
17217,234,1,113.5,1,2,1,121,0
17218,4,10,1951.97,5,5,4,554,1
17219,32,1,114.23,3,2,1,321,1
17220,24,14,3187.55,4,5,5,455,1
17221,7,2,334.48,5,3,2,532,1
17222,65,1,328.65,3,2,2,322,1
17223,310,2,416.89,1,3,2,132,0
17226,309,1,393.49,1,2,2,122,0
17227,19,6,939.32,4,4,4,444,1
17228,16,8,1906.09,4,5,4,454,1
17229,96,2,318.76,2,3,2,232,1
17230,264,11,3466.67,1,5,5,155,0
17231,12,14,3078.22,4,5,5,455,1
17232,3,2,417.77,5,3,2,532,1
17233,35,1,190.88,3,2,1,321,1
17234,183,1,149.89000000000001,1,2,1,121,0
17235,25,2,550.06,4,3,3,433,1
17236,13,6,916.13,4,4,3,443,1
17237,11,2,314.69,5,3,2,532,1
17238,3,17,3719.1,5,5,5,555,1
17239,313,2,379.95,1,3,2,132,0
17242,108,2,1135.04,2,3,4,234,1
17243,1,30,8491.75,5,5,5,555,3
17244,53,1,954.9,3,2,4,324,1
17245,205,1,171.45,1,2,1,121,0
17247,15,1,280.09000000000003,4,2,2,422,1
17248,120,1,318.65,2,2,2,222,1
17250,4,2,381.97,5,3,2,532,1
17251,363,1,269.83,1,2,2,122,0
17252,117,2,348.91,2,3,2,232,1
17253,18,1,178.26,4,2,1,421,1
17254,5,2,271.19,5,3,2,532,1
17255,41,2,291.48,3,3,2,332,1
17256,107,2,240.0,2,3,1,231,1
17259,148,2,581.23,2,3,3,233,0
17262,52,5,1253.3600000000001,3,4,4,344,1
17263,208,1,63.440000000000005,1,2,1,121,0
17265,139,2,550.01,2,3,3,233,1
17266,2,3,296.58,5,3,2,532,1
17267,127,2,317.2,2,3,2,232,1
17268,108,4,763.64,2,4,3,243,1
17272,42,5,2144.53,3,4,5,345,1
17274,35,1,107.82,3,2,1,321,1
17277,228,2,1065.3500000000001,1,3,4,134,0
17278,241,1,246.04,1,2,2,122,0
17279,58,1,187.82999999999998,3,2,1,321,1
17282,130,3,1685.46,2,3,4,234,1
17284,60,7,1636.58,3,5,4,354,1
17286,22,1,151.37,4,2,1,421,1
17287,26,7,1049.06,4,5,4,454,1
17288,9,7,1417.63,5,5,4,554,1
17289,32,4,922.77,3,4,4,344,1
17290,4,2,513.01,5,3,3,533,1
17291,308,1,550.8000000000001,1,2,3,123,0
17293,8,9,1854.06,5,5,4,554,1
17295,29,3,547.0,4,3,3,433,1
17297,17,1,128.18,4,2,1,421,1
17298,101,2,498.42,2,3,3,233,1
17299,12,4,656.61,4,4,3,443,1
17301,21,1,163.24,4,2,1,421,1
17302,15,6,1119.93,4,4,4,444,1
17303,361,1,250.04,1,2,2,122,0
17306,11,21,8600.73,5,5,5,555,3
17309,95,1,82.75,2,2,1,221,1
17311,78,2,1384.85,2,3,4,234,1
17312,139,3,644.3,2,3,3,233,1
17313,18,2,2288.13,4,3,5,435,1
17314,25,11,2514.76,4,5,5,455,1
17315,1,43,6193.43,5,5,5,555,3
17317,46,5,2524.02,3,4,5,345,1
17320,100,3,1200.6200000000001,2,3,4,234,1
17321,8,2,657.16,5,3,3,533,1
17323,15,9,894.44,4,5,3,453,1
17324,18,4,986.48,4,4,4,444,1
17325,280,1,96.8,1,2,1,121,0
17329,14,2,523.11,4,3,3,433,1
17330,23,2,363.9,4,3,2,432,1
17331,124,1,175.2,2,2,1,221,1
17333,86,1,494.25,2,2,3,223,1
17334,301,3,306.6,1,3,2,132,0
17337,151,7,1897.51,2,5,4,254,0
17338,17,10,6461.79,4,5,5,455,1
17339,94,2,243.36,2,3,1,231,1
17340,9,16,11891.18,5,5,5,555,3
17341,157,3,682.29,2,3,3,233,0
17343,355,1,193.64,1,2,1,121,0
17344,46,1,157.62,3,2,1,321,1
17345,15,4,519.6899999999999,4,4,3,443,1
17346,4,16,2557.9,5,5,5,555,1
17347,86,1,228.96,2,2,1,221,1
17348,15,5,1156.6,4,4,4,444,1
17349,179,1,98.25,1,2,1,121,0
17350,8,5,1251.44,5,4,4,544,1
17351,36,3,587.15,3,3,3,333,1
17353,129,2,1740.0,2,3,4,234,1
17354,51,1,1393.06,3,2,4,324,1
17356,312,1,178.22,1,2,1,121,0
17357,24,2,384.39,4,3,2,432,1
17358,303,2,360.81,1,3,2,132,0
17359,11,1,127.86,5,2,1,521,1
17360,17,3,568.24,4,3,3,433,1
17361,49,3,488.2,3,3,3,333,1
17362,239,2,312.23,1,3,2,132,0
17364,1,12,4437.23,5,5,5,555,1
17365,13,8,4767.36,4,5,5,455,1
17367,238,1,167.55,1,2,1,121,0
17368,23,9,1315.72,4,5,4,454,1
17370,73,4,446.18,2,4,2,242,1
17371,17,3,418.4,4,3,2,432,1
17372,41,8,1337.18,3,5,4,354,1
17373,40,4,646.92,3,4,3,343,1
17374,219,2,495.77,1,3,3,133,0
17375,190,4,372.5,1,4,2,142,0
17376,71,2,203.2,2,3,1,231,1
17377,24,21,3883.32,4,5,5,455,3
17379,11,1,389.71999999999997,5,2,2,522,1
17381,9,30,20272.43,5,5,5,555,3
17382,65,1,65.4,3,2,1,321,1
17383,4,1,193.39000000000001,5,2,1,521,1
17384,19,2,336.4,4,3,2,432,1
17385,15,1,256.11,4,2,2,422,1
17386,8,6,2686.42,5,4,5,545,1
17387,20,2,746.81,4,3,3,433,1
17388,78,4,1259.56,2,4,4,244,1
17389,1,43,31300.079999999998,5,5,5,555,3
17391,164,2,508.8,2,3,3,233,0
17392,307,2,417.27,1,3,2,132,0
17394,219,1,203.86999999999998,1,2,1,121,0
17396,39,8,7330.8,3,5,5,355,1
17397,22,2,681.41,4,3,3,433,1
17398,115,3,653.38,2,3,3,233,1
17400,126,5,2097.84,2,4,5,245,1
17402,5,13,2633.85,5,5,5,555,1
17403,36,1,263.92,3,2,2,322,1
17404,4,18,30300.82,5,5,5,555,3
17405,1,5,967.22,5,4,4,544,1
17406,330,5,1912.72,1,4,4,144,0
17408,163,1,32.65,2,2,1,221,0
17409,185,2,771.85,1,3,3,133,0
17410,16,5,1214.72,4,4,4,444,1
17411,12,4,748.94,4,4,3,443,1
17412,3,7,1258.06,5,5,4,554,1
17414,44,2,778.0,3,3,3,333,1
17415,80,1,507.84,2,2,3,223,1
17416,30,9,6838.34,4,5,5,455,1
17418,42,2,463.46000000000004,3,3,2,332,1
17419,11,14,4200.97,5,5,5,555,1
17420,50,3,598.83,3,3,3,333,1
17422,16,10,1853.1299999999999,4,5,4,454,1
17423,45,4,663.63,3,4,3,343,1
17425,19,2,759.17,4,3,3,433,1
17426,4,7,5022.26,5,5,5,555,1
17427,72,1,100.8,2,2,1,221,1
17428,1,33,17078.45,5,5,5,555,3
17429,121,4,512.12,2,4,3,243,1
17430,33,2,265.76,3,3,2,332,1
17431,313,1,403.3,1,2,2,122,0
17432,18,2,365.76,4,3,2,432,1
17433,88,1,303.15999999999997,2,2,2,222,1
17434,2,9,2333.42,5,5,5,555,1
17436,2,2,216.29999999999998,5,3,1,531,1
17438,247,2,378.3,1,3,2,132,0
17440,148,5,177.1,2,4,1,241,0
17442,29,10,2210.2599999999998,4,5,5,455,1
17443,220,1,534.24,1,2,3,123,0
17444,148,3,2940.04,2,3,5,235,0
17446,177,2,120.9,1,3,1,131,0
17447,40,2,541.53,3,3,3,333,1
17449,2,8,2503.21,5,5,5,555,1
17450,8,55,187322.17,5,5,5,555,2
17451,1,10,1648.95,5,5,4,554,1
17453,18,2,486.71999999999997,4,3,3,433,1
17454,192,4,517.53,1,4,3,143,0
17455,204,1,131.7,1,2,1,121,0
17456,365,1,249.86,1,2,2,122,0
17457,127,5,1737.7,2,4,4,244,1
17458,15,1,316.5,4,2,2,422,1
17459,43,2,657.3,3,3,3,333,1
17460,79,8,452.63,2,5,2,252,1
17461,23,3,735.82,4,3,3,433,1
17462,51,3,662.94,3,3,3,333,1
17463,16,6,1860.81,4,4,4,444,1
17464,158,1,289.96000000000004,2,2,2,222,0
17466,10,2,763.28,5,3,3,533,1
17468,10,2,137.0,5,3,1,531,1
17469,16,6,1843.06,4,4,4,444,1
17470,45,5,1125.07,3,4,4,344,1
17472,191,3,697.54,1,3,3,133,0
17475,79,1,194.37,2,2,1,221,1
17480,74,2,506.51,2,3,3,233,1
17481,4,5,1249.34,5,4,4,544,1
17483,65,3,414.04,3,3,2,332,1
17486,261,1,396.87,1,2,2,122,0
17489,59,2,376.64,3,3,2,332,1
17490,1,11,1926.8799999999999,5,5,4,554,1
17491,1,11,3541.92,5,5,5,555,1
17492,248,1,374.57,1,2,2,122,0
17495,8,2,497.56,5,3,3,533,1
17496,359,1,271.05,1,2,2,122,0
17498,76,1,272.22,2,2,2,222,1
17499,290,1,622.88,1,2,3,123,0
17500,17,3,1138.0,4,3,4,434,1
17501,221,2,288.6,1,3,2,132,0
17502,9,4,689.1,5,4,3,543,1
17503,3,2,558.96,5,3,3,533,1
17504,206,10,2745.2799999999997,1,5,5,155,0
17505,162,2,1145.84,2,3,4,234,0
17506,70,2,294.29,3,3,2,332,1
17507,262,2,605.58,1,3,3,133,0
17508,281,1,387.31,1,2,2,122,0
17509,58,11,6069.24,3,5,5,355,1
17510,25,1,308.48,4,2,2,422,1
17511,3,46,88125.38,5,5,5,555,2
17512,29,11,2920.04,4,5,5,455,1
17513,72,1,513.2,2,2,3,223,1
17514,128,1,208.65,2,2,1,221,1
17515,31,4,639.02,4,4,3,443,1
17516,15,5,764.88,4,4,3,443,1
17517,309,1,153.94,1,2,1,121,0
17519,17,7,1839.07,4,5,4,454,1
17520,54,1,546.81,3,2,3,323,1
17521,24,4,721.9599999999999,4,4,3,443,1
17522,2,5,1070.71,5,4,4,544,1
17523,11,4,652.74,5,4,3,543,1
17524,361,1,145.0,1,2,1,121,0
17525,360,1,422.70000000000005,1,2,2,122,0
17526,1,8,706.7,5,5,3,553,1
17527,54,6,888.86,3,4,3,343,1
17528,1,11,3540.1,5,5,5,555,1
17530,1,10,2367.12,5,5,5,555,1
17531,121,2,293.45,2,3,2,232,1
17534,54,1,223.36,3,2,1,321,1
17535,280,1,164.4,1,2,1,121,0
17536,177,1,76.5,1,2,1,121,0
17537,30,2,887.67,4,3,3,433,1
17538,26,1,98.42,4,2,1,421,1
17540,9,3,570.4,5,3,3,533,1
17542,270,1,170.75,1,2,1,121,0
17545,43,3,642.32,3,3,3,333,1
17549,24,2,148.86,4,3,1,431,1
17550,197,3,267.16,1,3,2,132,0
17551,359,1,290.34,1,2,2,122,0
17552,43,6,909.96,3,4,3,343,1
17553,130,1,1487.6,2,2,4,224,1
17554,1,5,1952.45,5,4,4,544,1
17555,20,2,480.31,4,3,3,433,1
17556,206,1,157.9,1,2,1,121,0
17557,14,3,541.46,4,3,3,433,1
17560,95,4,854.95,2,4,3,243,1
17561,19,1,165.12,4,2,1,421,1
17562,14,8,1107.38,4,5,4,454,1
17564,24,3,454.01,4,3,2,432,1
17566,8,2,869.77,5,3,3,533,1
17567,7,10,4012.56,5,5,5,555,1
17569,332,1,344.14,1,2,2,122,0
17571,50,4,1425.67,3,4,4,344,1
17572,71,4,226.75000000000003,2,4,1,241,1
17573,29,4,362.9,4,4,2,442,1
17574,243,1,185.65,1,2,1,121,0
17576,8,22,3399.93,5,5,5,555,3
17578,191,2,124.74,1,3,1,131,0
17579,5,4,440.2,5,4,2,542,1
17580,253,3,215.72,1,3,1,131,0
17581,1,31,10716.31,5,5,5,555,3
17582,236,1,175.27,1,2,1,121,0
17584,7,3,1227.3,5,3,4,534,1
17585,109,4,1116.68,2,4,4,244,1
17588,100,3,1240.2,2,3,4,234,1
17589,60,4,2404.17,3,4,5,345,1
17590,2,3,1468.02,5,3,4,534,1
17591,73,8,2192.7200000000003,2,5,5,255,1
17593,4,6,3908.08,5,4,5,545,1
17594,85,2,993.18,2,3,4,234,1
17595,12,2,386.69,4,3,2,432,1
17596,23,7,2806.69,4,5,5,455,1
17597,214,1,2044.3700000000001,1,2,5,125,0
17600,18,1,161.67000000000002,4,2,1,421,1
17601,239,1,116.00999999999999,1,2,1,121,0
17602,2,8,5002.22,5,5,5,555,1
17604,217,2,309.36,1,3,2,132,0
17608,33,2,191.99,3,3,1,331,1
17609,41,6,1097.48,3,4,4,344,1
