InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,IsReturn,InvoiceYearMonth,InvoiceDateOnly,Weekday,CohortMonth,OrderMonth
553524,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-05-17 14:46:00,7.95,15570,United Kingdom,7.95,False,2011-05,2011-05-17,Tuesday,2010-12,2011-05
569677,21874,GIN AND TONIC MUG,12,2011-10-05 14:14:00,1.65,15106,United Kingdom,19.799999999999997,False,2011-10,2011-10-05,Wednesday,2011-03,2011-10
C559030,21915,RED  HARMONICA IN BOX ,-1,2011-07-05 14:51:00,1.25,16571,United Kingdom,-1.25,True,2011-07,2011-07-05,Tuesday,2011-03,2011-07
572282,22197,POPCORN HOLDER,6,2011-10-23 11:39:00,0.85,17634,United Kingdom,5.1,False,2011-10,2011-10-23,Sunday,2011-01,2011-10
565117,23110,PARISIENNE KEY CABINET ,4,2011-09-01 11:33:00,5.75,13089,United Kingdom,23.0,False,2011-09,2011-09-01,Thursday,2010-12,2011-09
560790,15056N,EDWARDIAN PARASOL NATURAL,60,2011-07-21 10:29:00,4.95,14051,United Kingdom,297.0,False,2011-07,2011-07-21,Thursday,2010-12,2011-07
560232,85099B,JUMBO BAG RED RETROSPOT,4,2011-07-17 11:08:00,2.08,14810,United Kingdom,8.32,False,2011-07,2011-07-17,Sunday,2010-12,2011-07
580032,23203,JUMBO BAG VINTAGE DOILY ,4,2011-12-01 12:17:00,2.08,14659,United Kingdom,8.32,False,2011-12,2011-12-01,Thursday,2011-01,2011-12
573543,23481,PEARLISED IVORY HEART SMALL ,2,2011-10-31 13:05:00,1.25,17777,United Kingdom,2.5,False,2011-10,2011-10-31,Monday,2011-08,2011-10
548610,21755,LOVE BUILDING BLOCK WORD,2,2011-04-01 11:28:00,5.95,15860,United Kingdom,11.9,False,2011-04,2011-04-01,Friday,2010-12,2011-04
553879,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-05-19 15:15:00,2.08,15791,United Kingdom,20.8,False,2011-05,2011-05-19,Thursday,2011-05,2011-05
577545,22730,ALARM CLOCK BAKELIKE IVORY,3,2011-11-20 14:43:00,3.75,16931,United Kingdom,11.25,False,2011-11,2011-11-20,Sunday,2010-12,2011-11
567485,23196,VINTAGE LEAF MAGNETIC NOTEPAD,4,2011-09-20 13:52:00,1.45,15026,United Kingdom,5.8,False,2011-09,2011-09-20,Tuesday,2011-03,2011-09
554132,22492,MINI PAINT SET VINTAGE ,36,2011-05-23 09:43:00,0.65,12360,Austria,23.400000000000002,False,2011-05,2011-05-23,Monday,2011-05,2011-05
560891,22116,METAL SIGN HIS DINNER IS SERVED,12,2011-07-21 17:02:00,0.79,15106,United Kingdom,9.48,False,2011-07,2011-07-21,Thursday,2011-03,2011-07
564342,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-08-24 14:53:00,0.29,16340,United Kingdom,13.919999999999998,False,2011-08,2011-08-24,Wednesday,2011-08,2011-08
548323,22123,PING MICROWAVE APRON,12,2011-03-30 13:00:00,1.95,15424,United Kingdom,23.4,False,2011-03,2011-03-30,Wednesday,2011-03,2011-03
544824,21166,COOK WITH WINE METAL SIGN ,12,2011-02-24 09:32:00,2.08,17139,United Kingdom,24.96,False,2011-02,2011-02-24,Thursday,2011-02,2011-02
572908,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-26 15:47:00,1.95,15835,United Kingdom,19.5,False,2011-10,2011-10-26,Wednesday,2011-01,2011-10
538514,84030E,ENGLISH ROSE HOT WATER BOTTLE,6,2010-12-12 14:27:00,4.25,15044,United Kingdom,25.5,False,2010-12,2010-12-12,Sunday,2010-12,2010-12
536533,21843,RED RETROSPOT CAKE STAND,1,2010-12-01 13:31:00,10.95,16955,United Kingdom,10.95,False,2010-12,2010-12-01,Wednesday,2010-12,2010-12
572284,22530,MAGIC DRAWING SLATE DOLLY GIRL ,6,2011-10-23 12:08:00,0.42,16744,United Kingdom,2.52,False,2011-10,2011-10-23,Sunday,2011-06,2011-10
551714,M,Manual,1,2011-05-03 15:15:00,25.95,16806,United Kingdom,25.95,False,2011-05,2011-05-03,Tuesday,2011-04,2011-05
540540,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-01-09 15:10:00,1.65,17218,United Kingdom,3.3,False,2011-01,2011-01-09,Sunday,2010-12,2011-01
569852,22950,36 DOILIES VINTAGE CHRISTMAS,24,2011-10-06 14:17:00,1.45,13771,United Kingdom,34.8,False,2011-10,2011-10-06,Thursday,2011-04,2011-10
543235,22948,METAL DECORATION NAUGHTY CHILDREN ,1,2011-02-04 13:30:00,0.85,14462,United Kingdom,0.85,False,2011-02,2011-02-04,Friday,2011-01,2011-02
537646,22921,HERB MARKER CHIVES ,2,2010-12-07 15:39:00,0.65,17591,United Kingdom,1.3,False,2010-12,2010-12-07,Tuesday,2010-12,2010-12
573548,23322,LARGE WHITE HEART OF WICKER,3,2011-10-31 13:22:00,2.95,13680,United Kingdom,8.850000000000001,False,2011-10,2011-10-31,Monday,2011-01,2011-10
538714,22155,STAR DECORATION RUSTIC,10,2010-12-14 11:01:00,0.42,14524,United Kingdom,4.2,False,2010-12,2010-12-14,Tuesday,2010-12,2010-12
C581229,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,-24,2011-12-08 10:14:00,1.25,12558,USA,-30.0,True,2011-12,2011-12-08,Thursday,2011-12,2011-12
574939,23084,RABBIT NIGHT LIGHT,3,2011-11-07 17:16:00,2.08,17109,United Kingdom,6.24,False,2011-11,2011-11-07,Monday,2011-04,2011-11
553565,21174,POTTERING IN THE SHED METAL SIGN,12,2011-05-18 09:01:00,2.08,17505,United Kingdom,24.96,False,2011-05,2011-05-18,Wednesday,2011-05,2011-05
552734,21746,SMALL RED RETROSPOT WINDMILL,12,2011-05-11 10:49:00,1.25,17428,United Kingdom,15.0,False,2011-05,2011-05-11,Wednesday,2010-12,2011-05
555568,22384,LUNCH BAG PINK POLKADOT,8,2011-06-05 15:25:00,1.65,17589,United Kingdom,13.2,False,2011-06,2011-06-05,Sunday,2011-04,2011-06
544406,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-02-18 13:26:00,2.1,16726,United Kingdom,2.1,False,2011-02,2011-02-18,Friday,2010-12,2011-02
552654,22195,LARGE HEART MEASURING SPOONS,1,2011-05-10 14:20:00,1.65,15756,United Kingdom,1.65,False,2011-05,2011-05-10,Tuesday,2011-04,2011-05
C540788,84813,SET OF 4 DIAMOND NAPKIN RINGS,-1,2011-01-11 11:46:00,3.95,13576,United Kingdom,-3.95,True,2011-01,2011-01-11,Tuesday,2010-12,2011-01
563351,22677,FRENCH BLUE METAL DOOR SIGN 2,20,2011-08-15 14:17:00,1.25,16902,United Kingdom,25.0,False,2011-08,2011-08-15,Monday,2011-08,2011-08
551584,22501,PICNIC BASKET WICKER LARGE,2,2011-05-03 11:22:00,9.95,15620,United Kingdom,19.9,False,2011-05,2011-05-03,Tuesday,2010-12,2011-05
580527,84992,72 SWEETHEART FAIRY CAKE CASES,4,2011-12-04 15:19:00,0.55,13736,United Kingdom,2.2,False,2011-12,2011-12-04,Sunday,2011-03,2011-12
577473,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-11-20 11:28:00,4.25,15919,United Kingdom,8.5,False,2011-11,2011-11-20,Sunday,2010-12,2011-11
577497,23265,SET OF 3 WOODEN TREE DECORATIONS,5,2011-11-20 12:22:00,1.25,17555,United Kingdom,6.25,False,2011-11,2011-11-20,Sunday,2011-01,2011-11
560776,22030,SWALLOWS GREETING CARD,12,2011-07-21 08:44:00,0.42,13995,United Kingdom,5.04,False,2011-07,2011-07-21,Thursday,2011-04,2011-07
551088,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-26 12:31:00,12.75,14640,United Kingdom,25.5,False,2011-04,2011-04-26,Tuesday,2011-04,2011-04
573347,22991,GIRAFFE WOODEN RULER,4,2011-10-30 12:26:00,1.95,13137,United Kingdom,7.8,False,2011-10,2011-10-30,Sunday,2011-02,2011-10
555586,21937,STRAWBERRY   PICNIC BAG,5,2011-06-06 09:12:00,2.95,14232,United Kingdom,14.75,False,2011-06,2011-06-06,Monday,2011-03,2011-06
570086,22621,TRADITIONAL KNITTING NANCY,12,2011-10-07 11:22:00,1.65,17086,United Kingdom,19.799999999999997,False,2011-10,2011-10-07,Friday,2011-10,2011-10
549279,22136,LOVE HEART SOCK HANGER,1,2011-04-07 13:16:00,1.65,16469,United Kingdom,1.65,False,2011-04,2011-04-07,Thursday,2011-04,2011-04
557126,21035,SET/2 RED RETROSPOT TEA TOWELS ,4,2011-06-16 19:21:00,3.25,18168,United Kingdom,13.0,False,2011-06,2011-06-16,Thursday,2010-12,2011-06
536623,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,2010-12-02 10:39:00,1.25,15601,United Kingdom,15.0,False,2010-12,2010-12-02,Thursday,2010-12,2010-12
543045,85174,S/4 CACTI CANDLES,4,2011-02-03 09:04:00,4.95,14309,United Kingdom,19.8,False,2011-02,2011-02-03,Thursday,2010-12,2011-02
576688,23047,PAPER LANTERN 5 POINT SEQUIN STAR,4,2011-11-16 12:16:00,5.75,16717,United Kingdom,23.0,False,2011-11,2011-11-16,Wednesday,2010-12,2011-11
581310,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-12-08 11:43:00,2.08,16442,United Kingdom,2.08,False,2011-12,2011-12-08,Thursday,2010-12,2011-12
577256,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-18 12:25:00,4.95,15530,United Kingdom,29.700000000000003,False,2011-11,2011-11-18,Friday,2011-04,2011-11
574683,22070,SMALL RED RETROSPOT MUG IN BOX ,1,2011-11-06 12:50:00,3.75,16372,United Kingdom,3.75,False,2011-11,2011-11-06,Sunday,2011-11,2011-11
546315,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-11 08:31:00,4.95,16558,United Kingdom,14.850000000000001,False,2011-03,2011-03-11,Friday,2010-12,2011-03
556058,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-06-08 13:54:00,1.65,13985,United Kingdom,16.5,False,2011-06,2011-06-08,Wednesday,2011-03,2011-06
544754,20718,RED RETROSPOT SHOPPER BAG,10,2011-02-23 10:58:00,1.25,16394,United Kingdom,12.5,False,2011-02,2011-02-23,Wednesday,2011-02,2011-02
550016,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-04-14 10:54:00,0.42,15416,United Kingdom,10.5,False,2011-04,2011-04-14,Thursday,2011-03,2011-04
558063,23080,RED METAL BOX TOP SECRET,1,2011-06-24 15:28:00,8.25,16395,United Kingdom,8.25,False,2011-06,2011-06-24,Friday,2011-01,2011-06
556503,23302,KNEELING MAT HOUSEWORK  DESIGN,12,2011-06-13 08:44:00,1.65,13517,United Kingdom,19.799999999999997,False,2011-06,2011-06-13,Monday,2011-06,2011-06
543180,22670,FRENCH WC SIGN BLUE METAL,12,2011-02-04 10:38:00,1.25,12410,Switzerland,15.0,False,2011-02,2011-02-04,Friday,2011-02,2011-02
575255,20713,JUMBO BAG OWLS,200,2011-11-09 11:55:00,1.79,15769,United Kingdom,358.0,False,2011-11,2011-11-09,Wednesday,2010-12,2011-11
566862,22588,CARD HOLDER GINGHAM HEART,6,2011-09-15 12:46:00,2.89,13018,United Kingdom,17.34,False,2011-09,2011-09-15,Thursday,2011-02,2011-09
580727,21866,UNION JACK FLAG LUGGAGE TAG,1,2011-12-05 17:17:00,2.46,14096,United Kingdom,2.46,False,2011-12,2011-12-05,Monday,2011-08,2011-12
572322,21259,VICTORIAN SEWING BOX SMALL ,4,2011-10-24 09:34:00,5.95,13138,United Kingdom,23.8,False,2011-10,2011-10-24,Monday,2010-12,2011-10
573263,21213,PACK OF 72 SKULL CAKE CASES,240,2011-10-28 12:34:00,0.42,13694,United Kingdom,100.8,False,2011-10,2011-10-28,Friday,2010-12,2011-10
551855,23007, SPACEBOY BABY GIFT SET,2,2011-05-04 15:08:00,16.95,12836,United Kingdom,33.9,False,2011-05,2011-05-04,Wednesday,2011-02,2011-05
560207,22607,WOODEN ROUNDERS GARDEN SET ,4,2011-07-15 13:57:00,9.95,15301,United Kingdom,39.8,False,2011-07,2011-07-15,Friday,2010-12,2011-07
569910,23206,LUNCH BAG APPLE DESIGN,10,2011-10-06 16:47:00,1.65,17139,United Kingdom,16.5,False,2011-10,2011-10-06,Thursday,2011-02,2011-10
576147,20727,LUNCH BAG  BLACK SKULL.,20,2011-11-14 10:49:00,1.65,16303,United Kingdom,33.0,False,2011-11,2011-11-14,Monday,2011-01,2011-11
553005,23091,ZINC HERB GARDEN CONTAINER,2,2011-05-12 16:29:00,6.25,14651,United Kingdom,12.5,False,2011-05,2011-05-12,Thursday,2011-05,2011-05
580965,22423,REGENCY CAKESTAND 3 TIER,4,2011-12-06 14:52:00,12.75,12417,Belgium,51.0,False,2011-12,2011-12-06,Tuesday,2010-12,2011-12
547794,21504,SKULLS GREETING CARD,12,2011-03-25 12:13:00,0.42,14085,United Kingdom,5.04,False,2011-03,2011-03-25,Friday,2010-12,2011-03
566979,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-09-16 09:54:00,2.95,13141,United Kingdom,35.400000000000006,False,2011-09,2011-09-16,Friday,2011-01,2011-09
580883,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-12-06 12:21:00,0.42,16979,United Kingdom,0.84,False,2011-12,2011-12-06,Tuesday,2011-02,2011-12
560422,22386,JUMBO BAG PINK POLKADOT,10,2011-07-18 15:14:00,2.08,16746,United Kingdom,20.8,False,2011-07,2011-07-18,Monday,2010-12,2011-07
571828,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-10-19 11:52:00,4.95,16440,United Kingdom,19.8,False,2011-10,2011-10-19,Wednesday,2011-05,2011-10
566293,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,2011-09-11 15:35:00,3.39,14533,United Kingdom,81.36,False,2011-09,2011-09-11,Sunday,2010-12,2011-09
580305,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-12-02 14:26:00,4.95,12970,United Kingdom,4.95,False,2011-12,2011-12-02,Friday,2011-01,2011-12
571270,23321,SMALL WHITE HEART OF WICKER,2,2011-10-16 12:09:00,1.65,12940,United Kingdom,3.3,False,2011-10,2011-10-16,Sunday,2011-09,2011-10
549281,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-04-07 13:19:00,3.25,17735,United Kingdom,19.5,False,2011-04,2011-04-07,Thursday,2010-12,2011-04
548208,82581,TOILET METAL SIGN,12,2011-03-29 17:12:00,0.55,14189,United Kingdom,6.6000000000000005,False,2011-03,2011-03-29,Tuesday,2010-12,2011-03
545470,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,2011-03-03 10:26:00,1.25,14483,United Kingdom,7.5,False,2011-03,2011-03-03,Thursday,2011-03,2011-03
571676,23329,DECORATIVE WICKER HEART LARGE,2,2011-10-18 13:29:00,1.65,16910,United Kingdom,3.3,False,2011-10,2011-10-18,Tuesday,2011-09,2011-10
548701,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-04-03 11:36:00,1.25,17629,United Kingdom,15.0,False,2011-04,2011-04-03,Sunday,2010-12,2011-04
578045,23451,SQUARE MINI PORTRAIT FRAME,1,2011-11-22 14:43:00,1.95,17297,United Kingdom,1.95,False,2011-11,2011-11-22,Tuesday,2011-11,2011-11
540461,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-01-07 12:44:00,0.85,15139,United Kingdom,10.2,False,2011-01,2011-01-07,Friday,2011-01,2011-01
551524,22432,WATERING CAN PINK BUNNY,5,2011-05-01 12:35:00,1.95,16401,United Kingdom,9.75,False,2011-05,2011-05-01,Sunday,2011-01,2011-05
576599,23356,LOVE HOT WATER BOTTLE,6,2011-11-15 15:06:00,5.95,14544,United Kingdom,35.7,False,2011-11,2011-11-15,Tuesday,2010-12,2011-11
561868,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-07-31 11:26:00,1.65,16813,United Kingdom,3.3,False,2011-07,2011-07-31,Sunday,2011-05,2011-07
577411,21788,KIDS RAIN MAC BLUE,2,2011-11-20 11:00:00,0.85,17387,United Kingdom,1.7,False,2011-11,2011-11-20,Sunday,2011-11,2011-11
544340,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,12,2011-02-18 09:41:00,2.1,12527,Germany,25.200000000000003,False,2011-02,2011-02-18,Friday,2011-01,2011-02
554137,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-05-23 10:13:00,8.25,12708,Germany,16.5,False,2011-05,2011-05-23,Monday,2010-12,2011-05
568062,85032C,CURIOUS IMAGES GIFT WRAP SET,12,2011-09-23 13:18:00,0.65,14014,United Kingdom,7.800000000000001,False,2011-09,2011-09-23,Friday,2011-09,2011-09
549300,22654,DELUXE SEWING KIT ,3,2011-04-08 08:21:00,5.95,13362,United Kingdom,17.85,False,2011-04,2011-04-08,Friday,2011-02,2011-04
544646,21534,DAIRY MAID LARGE MILK JUG,1,2011-02-22 12:06:00,4.95,17075,United Kingdom,4.95,False,2011-02,2011-02-22,Tuesday,2011-01,2011-02
563558,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-08-17 13:40:00,2.08,14156,EIRE,20.8,False,2011-08,2011-08-17,Wednesday,2010-12,2011-08
538309,21034,REX CASH+CARRY JUMBO SHOPPER,6,2010-12-10 13:32:00,0.95,15881,United Kingdom,5.699999999999999,False,2010-12,2010-12-10,Friday,2010-12,2010-12
579196,21899,GARAGE KEY FOB,1,2011-11-28 15:54:00,1.63,14096,United Kingdom,1.63,False,2011-11,2011-11-28,Monday,2011-08,2011-11
560393,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-07-18 13:33:00,1.95,14808,United Kingdom,15.6,False,2011-07,2011-07-18,Monday,2011-06,2011-07
577035,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,2011-11-17 13:21:00,0.65,15187,United Kingdom,10.4,False,2011-11,2011-11-17,Thursday,2011-05,2011-11
567653,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,2011-09-21 14:35:00,4.25,12550,Spain,17.0,False,2011-09,2011-09-21,Wednesday,2011-09,2011-09
541291,20772,GARDEN PATH JOURNAL,2,2011-01-17 13:25:00,2.55,14667,United Kingdom,5.1,False,2011-01,2011-01-17,Monday,2010-12,2011-01
574844,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-11-07 11:57:00,6.25,12783,Portugal,25.0,False,2011-11,2011-11-07,Monday,2011-09,2011-11
546983,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-03-18 12:27:00,8.5,16626,United Kingdom,17.0,False,2011-03,2011-03-18,Friday,2011-03,2011-03
540496,22728,ALARM CLOCK BAKELIKE PINK,9,2011-01-07 17:18:00,3.75,15485,United Kingdom,33.75,False,2011-01,2011-01-07,Friday,2010-12,2011-01
569845,20679,EDWARDIAN PARASOL RED,3,2011-10-06 13:41:00,5.95,14819,United Kingdom,17.85,False,2011-10,2011-10-06,Thursday,2011-05,2011-10
571658,22419,LIPSTICK PEN RED,36,2011-10-18 12:48:00,0.42,12621,Germany,15.12,False,2011-10,2011-10-18,Tuesday,2010-12,2011-10
556253,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-06-09 16:55:00,5.95,17652,United Kingdom,11.9,False,2011-06,2011-06-09,Thursday,2011-03,2011-06
565333,POST,POSTAGE,1,2011-09-02 14:23:00,40.0,12375,Finland,40.0,False,2011-09,2011-09-02,Friday,2011-09,2011-09
540469,48138,DOORMAT UNION FLAG,1,2011-01-07 14:04:00,7.95,12484,Spain,7.95,False,2011-01,2011-01-07,Friday,2011-01,2011-01
537130,21218,RED SPOTTY BISCUIT TIN,1,2010-12-05 12:23:00,3.75,17796,United Kingdom,3.75,False,2010-12,2010-12-05,Sunday,2010-12,2010-12
568696,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-09-28 14:56:00,1.25,13842,United Kingdom,15.0,False,2011-09,2011-09-28,Wednesday,2010-12,2011-09
543828,20727,LUNCH BAG  BLACK SKULL.,10,2011-02-14 09:45:00,1.65,14156,EIRE,16.5,False,2011-02,2011-02-14,Monday,2010-12,2011-02
545238,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-03-01 11:02:00,1.45,15241,United Kingdom,17.4,False,2011-03,2011-03-01,Tuesday,2011-03,2011-03
567288,85059,FRENCH ENAMEL WATER BASIN,1,2011-09-19 11:49:00,3.75,16906,United Kingdom,3.75,False,2011-09,2011-09-19,Monday,2011-04,2011-09
581279,22423,REGENCY CAKESTAND 3 TIER,6,2011-12-08 11:35:00,12.75,12437,France,76.5,False,2011-12,2011-12-08,Thursday,2011-01,2011-12
566607,48138,DOORMAT UNION FLAG,2,2011-09-13 16:40:00,8.25,13032,United Kingdom,16.5,False,2011-09,2011-09-13,Tuesday,2011-09,2011-09
551284,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,5,2011-04-27 14:05:00,0.65,15005,United Kingdom,3.25,False,2011-04,2011-04-27,Wednesday,2010-12,2011-04
579002,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-11-27 16:27:00,1.95,14093,United Kingdom,1.95,False,2011-11,2011-11-27,Sunday,2011-11,2011-11
554978,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-29 11:05:00,1.65,16889,United Kingdom,16.5,False,2011-05,2011-05-29,Sunday,2011-01,2011-05
564165,23322,LARGE WHITE HEART OF WICKER,6,2011-08-23 13:35:00,2.95,13593,United Kingdom,17.700000000000003,False,2011-08,2011-08-23,Tuesday,2011-01,2011-08
568207,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-09-25 15:34:00,6.25,15150,United Kingdom,12.5,False,2011-09,2011-09-25,Sunday,2011-03,2011-09
C564488,23087,ZINC  HEART T-LIGHT HOLDER,-15,2011-08-25 14:12:00,1.25,16859,United Kingdom,-18.75,True,2011-08,2011-08-25,Thursday,2011-03,2011-08
548327,47599A,PINK PARTY BAGS,2,2011-03-30 13:05:00,2.1,16788,United Kingdom,4.2,False,2011-03,2011-03-30,Wednesday,2011-03,2011-03
576910,22505,MEMO BOARD COTTAGE DESIGN,4,2011-11-17 09:51:00,4.95,12477,Germany,19.8,False,2011-11,2011-11-17,Thursday,2011-02,2011-11
558999,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-07-05 12:15:00,0.29,15806,United Kingdom,13.919999999999998,False,2011-07,2011-07-05,Tuesday,2011-03,2011-07
568517,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-09-27 12:52:00,0.95,14456,United Kingdom,0.95,False,2011-09,2011-09-27,Tuesday,2011-07,2011-09
570664,22082,RIBBON REEL STRIPES DESIGN ,2,2011-10-11 14:21:00,1.65,16362,United Kingdom,3.3,False,2011-10,2011-10-11,Tuesday,2011-09,2011-10
C574524,22356,CHARLOTTE BAG PINK POLKADOT,-1,2011-11-04 13:53:00,0.85,17841,United Kingdom,-0.85,True,2011-11,2011-11-04,Friday,2010-12,2011-11
566539,22966,GINGERBREAD MAN COOKIE CUTTER,3,2011-09-13 11:34:00,1.25,17228,United Kingdom,3.75,False,2011-09,2011-09-13,Tuesday,2010-12,2011-09
550911,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-04-21 13:11:00,1.65,12354,Spain,19.799999999999997,False,2011-04,2011-04-21,Thursday,2011-04,2011-04
579551,22847,BREAD BIN DINER STYLE IVORY,2,2011-11-30 10:49:00,16.95,15782,United Kingdom,33.9,False,2011-11,2011-11-30,Wednesday,2011-09,2011-11
540994,21059,PARTY INVITES DINOSAURS,12,2011-01-13 09:29:00,0.85,13089,United Kingdom,10.2,False,2011-01,2011-01-13,Thursday,2010-12,2011-01
575490,22555,PLASTERS IN TIN STRONGMAN,2,2011-11-09 17:44:00,1.65,15031,United Kingdom,3.3,False,2011-11,2011-11-09,Wednesday,2011-03,2011-11
581118,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-12-07 12:26:00,1.45,15136,United Kingdom,17.4,False,2011-12,2011-12-07,Wednesday,2011-09,2011-12
573348,21816,CHRISTMAS TREE T-LIGHT HOLDER,12,2011-10-30 12:27:00,1.45,14487,United Kingdom,17.4,False,2011-10,2011-10-30,Sunday,2010-12,2011-10
571728,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-10-19 09:18:00,1.65,16123,United Kingdom,19.799999999999997,False,2011-10,2011-10-19,Wednesday,2011-10,2011-10
578790,35599B,BLACK CHRISTMAS TREE 120CM,1,2011-11-25 12:20:00,1.95,14966,United Kingdom,1.95,False,2011-11,2011-11-25,Friday,2011-11,2011-11
576228,23571,TRADITIONAL NAUGHTS & CROSSES,1,2011-11-14 13:12:00,1.65,15033,United Kingdom,1.65,False,2011-11,2011-11-14,Monday,2011-01,2011-11
563845,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-08-19 14:39:00,2.95,12991,United Kingdom,17.700000000000003,False,2011-08,2011-08-19,Friday,2011-08,2011-08
574863,23201,JUMBO BAG ALPHABET,4,2011-11-07 12:29:00,2.08,15719,United Kingdom,8.32,False,2011-11,2011-11-07,Monday,2011-01,2011-11
541564,20685,DOORMAT RED RETROSPOT,1,2011-01-19 11:38:00,7.95,16904,United Kingdom,7.95,False,2011-01,2011-01-19,Wednesday,2010-12,2011-01
C564487,D,Discount,-1,2011-08-25 14:07:00,11.52,15838,United Kingdom,-11.52,True,2011-08,2011-08-25,Thursday,2010-12,2011-08
562680,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-08-08 13:46:00,1.65,17954,United Kingdom,1.65,False,2011-08,2011-08-08,Monday,2010-12,2011-08
558237,22383,LUNCH BAG SUKI DESIGN ,3,2011-06-27 15:04:00,1.65,12867,United Kingdom,4.949999999999999,False,2011-06,2011-06-27,Monday,2010-12,2011-06
537208,21635,MADRAS NOTEBOOK LARGE ,4,2010-12-05 15:12:00,3.75,15889,United Kingdom,15.0,False,2010-12,2010-12-05,Sunday,2010-12,2010-12
546787,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-03-17 10:01:00,1.69,14035,United Kingdom,81.12,False,2011-03,2011-03-17,Thursday,2011-02,2011-03
581192,22718,CARD CAT AND TREE ,12,2011-12-07 17:05:00,0.42,15883,United Kingdom,5.04,False,2011-12,2011-12-07,Wednesday,2011-11,2011-12
559745,22804,CANDLEHOLDER PINK HANGING HEART,4,2011-07-12 11:15:00,2.95,17790,United Kingdom,11.8,False,2011-07,2011-07-12,Tuesday,2010-12,2011-07
577485,20759,CHRYSANTHEMUM POCKET BOOK ,2,2011-11-20 11:56:00,0.85,16360,United Kingdom,1.7,False,2011-11,2011-11-20,Sunday,2011-09,2011-11
548650,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-04-01 13:22:00,1.25,14852,United Kingdom,15.0,False,2011-04,2011-04-01,Friday,2011-04,2011-04
569491,22659,LUNCH BOX I LOVE LONDON,1,2011-10-04 13:25:00,1.95,14056,United Kingdom,1.95,False,2011-10,2011-10-04,Tuesday,2011-02,2011-10
542265,20685,DOORMAT RED RETROSPOT,2,2011-01-26 17:27:00,7.95,15867,United Kingdom,15.9,False,2011-01,2011-01-26,Wednesday,2010-12,2011-01
548216,22807,SET OF 6 T-LIGHTS TOADSTOOLS,36,2011-03-30 09:27:00,2.55,12971,United Kingdom,91.8,False,2011-03,2011-03-30,Wednesday,2010-12,2011-03
576609,23445,ICE CREAM BUBBLES,20,2011-11-15 16:08:00,0.83,15556,United Kingdom,16.599999999999998,False,2011-11,2011-11-15,Tuesday,2011-11,2011-11
